Bezirk,Straße,Hausnummer,Zuschlag_bis_0319,Zuschlag_seit_0419,Differenz
6,Stumpergasse ,45 / 1,0.0,0.0,0.0
6,Stumpergasse ,46,0.0,0.0,0.0
6,Stumpergasse ,46 - 46,0.0,0.0,0.0
6,Stumpergasse ,47 / 1,0.0,0.0,0.0
6,Stumpergasse ,47 / 2,0.0,0.0,0.0
6,Stumpergasse ,48,0.0,0.0,0.0
6,Stumpergasse ,39,0.0,0.0,0.0
6,Stumpergasse ,49,0.0,0.0,0.0
6,Stumpergasse ,23,0.0,0.0,0.0
6,Stumpergasse ,22,0.0,0.0,0.0
6,Stumpergasse ,4,0.0,0.0,0.0
6,Stumpergasse ,5,0.0,0.0,0.0
6,Stumpergasse ,7 / 1,0.0,0.0,0.0
6,Stumpergasse ,7 / 3,0.0,0.0,0.0
6,Stumpergasse ,8,0.0,0.0,0.0
6,Stumpergasse ,9,0.0,0.0,0.0
6,Stumpergasse ,10,0.0,0.0,0.0
6,Stumpergasse ,12,0.0,0.0,0.0
6,Stumpergasse ,13,0.0,0.0,0.0
6,Stumpergasse ,14,0.0,0.0,0.0
6,Stumpergasse ,15,0.0,0.0,0.0
6,Stumpergasse ,16,0.0,0.0,0.0
6,Stumpergasse ,20,0.0,0.0,0.0
6,Stumpergasse ,11,0.0,0.0,0.0
6,Stumpergasse ,3,0.0,0.0,0.0
6,Stumpergasse ,50,0.0,0.0,0.0
6,Stumpergasse ,52,0.0,0.0,0.0
6,Stumpergasse ,29,0.0,0.0,0.0
6,Stumpergasse ,30,0.0,0.0,0.0
6,Stumpergasse ,31,0.0,0.0,0.0
6,Stumpergasse ,32,0.0,0.0,0.0
6,Stumpergasse ,33,0.0,0.0,0.0
6,Stumpergasse ,34,0.0,0.0,0.0
6,Stumpergasse ,26,0.0,0.0,0.0
6,Stumpergasse ,1,0.0,0.0,0.0
6,Stumpergasse ,28,0.0,0.0,0.0
6,Stumpergasse ,27,0.0,0.0,0.0
6,Stumpergasse ,36,0.0,0.0,0.0
6,Stumpergasse ,37,0.0,0.0,0.0
6,Stumpergasse ,38,0.0,0.0,0.0
6,Stumpergasse ,51,0.0,0.0,0.0
6,Stumpergasse ,63,0.0,0.0,0.0
6,Stumpergasse ,61,0.0,0.0,0.0
6,Stumpergasse ,53 - 55,0.0,0.0,0.0
6,Stumpergasse ,54,0.0,0.0,0.0
6,Stumpergasse ,56,0.0,0.0,0.0
6,Stumpergasse ,57,0.0,0.0,0.0
6,Stumpergasse ,62,0.0,0.0,0.0
6,Stumpergasse ,65,0.0,0.0,0.0
6,Stumpergasse ,64,0.0,0.0,0.0
6,Stumpergasse ,58,0.0,0.0,0.0
6,Stumpergasse ,59,0.0,0.0,0.0
6,Stumpergasse ,60 / 3,0.0,0.0,0.0
6,Stumpergasse ,1 A,0.0,0.0,0.0
6,Stumpergasse ,45 / 3,0.0,0.0,0.0
6,Stumpergasse ,40,0.0,0.0,0.0
6,Stumpergasse ,2 A,0.0,0.0,0.0
6,Theobaldgasse ,4,4.16,4.62,0.46
6,Theobaldgasse ,5,4.16,4.62,0.46
6,Theobaldgasse ,6,4.16,4.62,0.46
6,Theobaldgasse ,7,4.16,4.62,0.46
6,Theobaldgasse ,8,4.16,4.62,0.46
6,Theobaldgasse ,10,4.16,4.62,0.46
6,Theobaldgasse ,11,4.16,4.62,0.46
6,Theobaldgasse ,12,4.16,4.62,0.46
6,Theobaldgasse ,13,4.16,4.62,0.46
6,Theobaldgasse ,15,4.16,4.62,0.46
6,Theobaldgasse ,9,4.16,4.62,0.46
6,Theobaldgasse ,17,4.16,4.62,0.46
6,Theobaldgasse ,20,4.16,4.62,0.46
6,Theobaldgasse ,19,4.16,4.62,0.46
6,Turmburggasse ,18,0.0,0.0,0.0
6,Turmburggasse ,16 - 0,0.0,0.0,0.0
6,Turmburggasse ,14,0.0,0.0,0.0
6,Turmburggasse ,13,0.0,0.0,0.0
6,Turmburggasse ,12 - 0,0.0,0.0,0.0
6,Turmburggasse ,11 - 0,0.0,0.0,0.0
6,Turmburggasse ,9,0.0,0.0,0.0
6,Turmburggasse ,7,0.0,0.0,0.0
6,Turmburggasse ,5,0.0,0.0,0.0
6,Turmburggasse ,3,0.0,0.0,0.0
6,Turmburggasse ,2 - 8 / 5,0.0,0.0,0.0
6,Turmburggasse ,2 - 8 / 4,0.0,0.0,0.0
6,Turmburggasse ,2 - 8 / 2,0.0,0.0,0.0
6,Turmburggasse ,2 - 8 / 6,0.0,0.0,0.0
6,Turmburggasse ,1,0.0,0.0,0.0
6,Turmburggasse ,2 - 8 / 3,0.0,0.0,0.0
6,Wallgasse ,3,0.0,0.0,0.0
6,Wallgasse ,2 A,0.0,0.0,0.0
6,Wallgasse ,4,0.0,0.0,0.0
6,Wallgasse ,5,0.0,0.0,0.0
6,Wallgasse ,7,0.0,0.0,0.0
6,Wallgasse ,9,0.0,0.0,0.0
6,Wallgasse ,30,0.0,0.0,0.0
6,Wallgasse ,28,0.0,0.0,0.0
6,Wallgasse ,26,0.0,0.0,0.0
6,Wallgasse ,25,0.0,0.0,0.0
6,Wallgasse ,23,0.0,0.0,0.0
6,Wallgasse ,21,0.0,0.0,0.0
6,Wallgasse ,19,0.0,0.0,0.0
6,Wallgasse ,17,0.0,0.0,0.0
6,Wallgasse ,16,0.0,0.0,0.0
6,Wallgasse ,15,0.0,0.0,0.0
6,Wallgasse ,14,0.0,0.0,0.0
6,Wallgasse ,13,0.0,0.0,0.0
6,Wallgasse ,12,0.0,0.0,0.0
6,Wallgasse ,11,0.0,0.0,0.0
6,Wallgasse ,18 - 20,0.0,0.0,0.0
6,Wallgasse ,39,0.0,0.0,0.0
6,Wallgasse ,33 - 35,0.0,0.0,0.0
6,Wallgasse ,32,0.0,0.0,0.0
6,Wallgasse ,31,0.0,0.0,0.0
6,Webgasse ,38,0.0,0.0,0.0
6,Webgasse ,39,0.0,0.0,0.0
6,Webgasse ,40 / 1,0.0,0.0,0.0
6,Webgasse ,40 / 2,0.0,0.0,0.0
6,Webgasse ,41,0.0,0.0,0.0
6,Webgasse ,42,0.0,0.0,0.0
6,Webgasse ,43,0.0,0.0,0.0
6,Webgasse ,45,0.0,0.0,0.0
6,Webgasse ,44,0.0,0.0,0.0
6,Webgasse ,37 / 2,0.0,0.0,0.0
6,Webgasse ,37 / 1,0.0,0.0,0.0
6,Webgasse ,37 / 3,0.0,0.0,0.0
6,Webgasse ,36,0.0,0.0,0.0
6,Webgasse ,18,0.0,0.0,0.0
6,Webgasse ,19 - 0,0.0,0.0,0.0
6,Webgasse ,20 / 1,0.0,0.0,0.0
6,Webgasse ,20 / 2,0.0,0.0,0.0
6,Webgasse ,21,0.0,0.0,0.0
6,Webgasse ,22,0.0,0.0,0.0
6,Webgasse ,17,0.0,0.0,0.0
6,Webgasse ,23,0.0,0.0,0.0
6,Webgasse ,25,0.0,0.0,0.0
6,Webgasse ,26,0.0,0.0,0.0
6,Webgasse ,27,0.0,0.0,0.0
6,Webgasse ,28,0.0,0.0,0.0
6,Webgasse ,29,0.0,0.0,0.0
6,Webgasse ,30,0.0,0.0,0.0
6,Webgasse ,35,0.0,0.0,0.0
6,Webgasse ,24,0.0,0.0,0.0
6,Webgasse ,14,0.0,0.0,0.0
6,Webgasse ,12,0.0,0.0,0.0
6,Webgasse ,1,0.0,0.0,0.0
6,Webgasse ,2 A,0.0,0.0,0.0
6,Webgasse ,3,0.0,0.0,0.0
6,Webgasse ,13,0.0,0.0,0.0
6,Webgasse ,4,0.0,0.0,0.0
6,Webgasse ,6,0.0,0.0,0.0
6,Webgasse ,7,0.0,0.0,0.0
6,Webgasse ,8 / 2,0.0,0.0,0.0
6,Webgasse ,8 / 1,0.0,0.0,0.0
6,Webgasse ,9,0.0,0.0,0.0
6,Webgasse ,10,0.0,0.0,0.0
6,Webgasse ,11,0.0,0.0,0.0
6,Webgasse ,5,0.0,0.0,0.0
6,Windmühlgasse ,3,4.16,4.62,0.46
6,Windmühlgasse ,4,4.16,4.62,0.46
6,Windmühlgasse ,6,4.16,4.62,0.46
6,Windmühlgasse ,7,4.16,4.62,0.46
6,Windmühlgasse ,9,4.16,4.62,0.46
6,Windmühlgasse ,10,4.16,4.62,0.46
6,Windmühlgasse ,11,4.16,4.62,0.46
6,Windmühlgasse ,12,4.16,4.62,0.46
6,Windmühlgasse ,14,4.16,4.62,0.46
6,Windmühlgasse ,15 / 1,4.16,4.62,0.46
6,Windmühlgasse ,15 / 2,4.16,4.62,0.46
6,Windmühlgasse ,16,4.16,4.62,0.46
6,Windmühlgasse ,17 - 21 / 6,4.16,4.62,0.46
6,Windmühlgasse ,17 - 21 / 5,4.16,4.62,0.46
6,Windmühlgasse ,18,4.16,4.62,0.46
6,Windmühlgasse ,22 - 24,4.16,4.62,0.46
6,Windmühlgasse ,22,4.16,4.62,0.46
6,Windmühlgasse ,24,4.16,4.62,0.46
6,Windmühlgasse ,25,4.16,4.62,0.46
6,Windmühlgasse ,26,4.16,4.62,0.46
6,Windmühlgasse ,27,4.16,4.62,0.46
6,Windmühlgasse ,17 - 21 / 4,4.16,4.62,0.46
6,Windmühlgasse ,28,4.16,4.62,0.46
6,Windmühlgasse ,32,4.16,4.62,0.46
6,Windmühlgasse ,30 - 0,4.16,4.62,0.46
6,Worellstraße ,3,0.0,0.0,0.0
7,Ahornergasse ,5,0.0,0.0,0.0
7,Ahornergasse ,3,0.0,0.0,0.0
7,Ahornergasse ,2,0.0,0.0,0.0
7,Ahornergasse ,1 / 2,0.0,0.0,0.0
7,Ahornergasse ,1 / 1,0.0,0.0,0.0
7,Ahornergasse ,7,0.0,0.0,0.0
7,Ahornergasse ,9,0.0,0.0,0.0
7,Andreasgasse ,11,4.16,4.62,0.46
7,Andreasgasse ,9,4.16,4.62,0.46
7,Andreasgasse ,8,4.16,4.62,0.46
7,Andreasgasse ,1,4.16,4.62,0.46
7,Andreasgasse ,3,4.16,4.62,0.46
7,Andreasgasse ,4,4.16,4.62,0.46
7,Andreasgasse ,5,4.16,4.62,0.46
7,Andreasgasse ,6,4.16,4.62,0.46
7,Andreasgasse ,7,4.16,4.62,0.46
7,Andreasgasse ,8 - 10,4.16,4.62,0.46
7,Apollogasse ,9,0.0,0.0,0.0
7,Apollogasse ,7,0.0,0.0,0.0
7,Apollogasse ,6,4.16,4.62,0.46
7,Apollogasse ,4,4.16,4.62,0.46
7,Apollogasse ,3,4.16,4.62,0.46
7,Apollogasse ,1,4.16,4.62,0.46
7,Apollogasse ,11,0.0,0.0,0.0
7,Apollogasse ,12,0.0,0.0,0.0
7,Apollogasse ,14,0.0,0.0,0.0
7,Apollogasse ,32,0.0,0.0,0.0
7,Apollogasse ,30,0.0,0.0,0.0
7,Apollogasse ,28,0.0,0.0,0.0
7,Apollogasse ,26,0.0,0.0,0.0
7,Apollogasse ,22,0.0,0.0,0.0
7,Apollogasse ,20,0.0,0.0,0.0
7,Apollogasse ,19 B,2.18,2.48,0.3
7,Apollogasse ,19 A,2.18,2.48,0.3
7,Apollogasse ,19,2.18,2.48,0.3
7,Apollogasse ,16 - 18,0.0,0.0,0.0
7,Apollogasse ,15,0.0,0.0,0.0
7,Badhausgasse ,22 - 24,0.0,0.0,0.0
7,Badhausgasse ,14 - 16,0.0,0.0,0.0
7,Badhausgasse ,1 - 3,0.0,0.0,0.0
7,Badhausgasse ,2,0.0,0.0,0.0
7,Badhausgasse ,5,0.0,0.0,0.0
7,Badhausgasse ,5 - 7 / 1,0.0,0.0,0.0
7,Badhausgasse ,7,0.0,0.0,0.0
7,Badhausgasse ,18 - 20,0.0,0.0,0.0
7,Bandgasse ,11,0.0,0.0,0.0
7,Bandgasse ,10,0.0,0.0,0.0
7,Bandgasse ,9,0.0,0.0,0.0
7,Bandgasse ,7,0.0,0.0,0.0
7,Bandgasse ,6,0.0,0.0,0.0
7,Bandgasse ,5,0.0,0.0,0.0
7,Bandgasse ,4,0.0,0.0,0.0
7,Bandgasse ,3,0.0,0.0,0.0
7,Bandgasse ,2,0.0,0.0,0.0
7,Bandgasse ,1,0.0,0.0,0.0
7,Bandgasse ,13,0.0,0.0,0.0
7,Bandgasse ,13 A,0.0,0.0,0.0
7,Bandgasse ,16,0.0,0.0,0.0
7,Bandgasse ,17,0.0,0.0,0.0
7,Bandgasse ,33 - 41,0.0,0.0,0.0
7,Bandgasse ,32,0.0,0.0,0.0
7,Bandgasse ,31,0.0,0.0,0.0
7,Bandgasse ,30 / 1,0.0,0.0,0.0
7,Bandgasse ,30 / 2,0.0,0.0,0.0
7,Bandgasse ,30 / 3,0.0,0.0,0.0
7,Bandgasse ,29,0.0,0.0,0.0
7,Bandgasse ,28,0.0,0.0,0.0
7,Bandgasse ,27,0.0,0.0,0.0
7,Bandgasse ,26,0.0,0.0,0.0
7,Bandgasse ,21,0.0,0.0,0.0
7,Bandgasse ,20,0.0,0.0,0.0
7,Bandgasse ,19,0.0,0.0,0.0
7,Bandgasse ,18,0.0,0.0,0.0
7,Bandgasse ,34,0.0,0.0,0.0
7,Bandgasse ,36,0.0,0.0,0.0
7,Bandgasse ,43,0.0,0.0,0.0
7,Bernardgasse ,1,0.0,0.0,0.0
7,Bernardgasse ,2,0.0,0.0,0.0
7,Bernardgasse ,3,0.0,0.0,0.0
7,Bernardgasse ,4,0.0,0.0,0.0
7,Bernardgasse ,5,0.0,0.0,0.0
7,Bernardgasse ,6,0.0,0.0,0.0
7,Bernardgasse ,7,0.0,0.0,0.0
7,Bernardgasse ,8,0.0,0.0,0.0
7,Bernardgasse ,9,0.0,0.0,0.0
7,Bernardgasse ,10,0.0,0.0,0.0
7,Bernardgasse ,11,0.0,0.0,0.0
7,Bernardgasse ,12,0.0,0.0,0.0
7,Bernardgasse ,15,0.0,0.0,0.0
7,Bernardgasse ,36,0.0,0.0,0.0
7,Bernardgasse ,38 / 2,0.0,0.0,0.0
7,Bernardgasse ,38 / 1,0.0,0.0,0.0
7,Bernardgasse ,39,0.0,0.0,0.0
7,Bernardgasse ,40,0.0,0.0,0.0
7,Bernardgasse ,35,0.0,0.0,0.0
7,Bernardgasse ,34,0.0,0.0,0.0
7,Bernardgasse ,32,0.0,0.0,0.0
7,Bernardgasse ,31,0.0,0.0,0.0
7,Bernardgasse ,17,0.0,0.0,0.0
7,Bernardgasse ,18,0.0,0.0,0.0
7,Bernardgasse ,19,0.0,0.0,0.0
7,Bernardgasse ,20,0.0,0.0,0.0
7,Bernardgasse ,21,0.0,0.0,0.0
7,Bernardgasse ,22,0.0,0.0,0.0
7,Bernardgasse ,13,0.0,0.0,0.0
7,Bernardgasse ,24,0.0,0.0,0.0
7,Bernardgasse ,25,0.0,0.0,0.0
7,Bernardgasse ,26,0.0,0.0,0.0
7,Bernardgasse ,27,0.0,0.0,0.0
7,Bernardgasse ,28,0.0,0.0,0.0
7,Bernardgasse ,29,0.0,0.0,0.0
7,Bernardgasse ,30,0.0,0.0,0.0
7,Bernardgasse ,23,0.0,0.0,0.0
7,Breite Gasse ,2,4.16,4.62,0.46
7,Breite Gasse ,3,4.16,4.62,0.46
7,Breite Gasse ,4,4.16,4.62,0.46
7,Breite Gasse ,5,4.16,4.62,0.46
7,Breite Gasse ,6,4.16,4.62,0.46
7,Breite Gasse ,7 / 1,4.16,4.62,0.46
7,Breite Gasse ,7 / 2,4.16,4.62,0.46
7,Breite Gasse ,7,4.16,4.62,0.46
7,Breite Gasse ,8,4.16,4.62,0.46
7,Breite Gasse ,9,4.16,4.62,0.46
7,Breite Gasse ,10,4.16,4.62,0.46
7,Breite Gasse ,11,4.16,4.62,0.46
7,Breite Gasse ,12,4.16,4.62,0.46
7,Breite Gasse ,14,4.16,4.62,0.46
7,Breite Gasse ,15,4.16,4.62,0.46
7,Breite Gasse ,16,4.16,4.62,0.46
7,Breite Gasse ,17,4.16,4.62,0.46
7,Breite Gasse ,18,4.16,4.62,0.46
7,Burggasse ,76,0.0,0.0,0.0
7,Burggasse ,79,0.0,0.0,0.0
7,Burggasse ,81,4.16,4.62,0.46
7,Burggasse ,82,4.16,4.62,0.46
7,Burggasse ,83 A,0.0,0.0,0.0
7,Burggasse ,84,4.16,4.62,0.46
7,Burggasse ,85 - 87,0.0,0.0,0.0
7,Burggasse ,86,4.16,4.62,0.46
7,Burggasse ,88 / 1,0.0,0.0,0.0
7,Burggasse ,88 / 2,0.0,0.0,0.0
7,Burggasse ,89,0.0,0.0,0.0
7,Burggasse ,90,4.16,4.62,0.46
7,Burggasse ,93,4.16,4.62,0.46
7,Burggasse ,94 A,0.0,0.0,0.0
7,Burggasse ,94,4.16,4.62,0.46
7,Burggasse ,95,4.16,4.62,0.46
7,Burggasse ,75 - 77,0.0,0.0,0.0
7,Burggasse ,96,4.16,4.62,0.46
7,Burggasse ,74,0.0,0.0,0.0
7,Burggasse ,72,0.0,0.0,0.0
7,Burggasse ,48,4.16,4.62,0.46
7,Burggasse ,49,4.16,4.62,0.46
7,Burggasse ,50,4.16,4.62,0.46
7,Burggasse ,57,4.16,4.62,0.46
7,Burggasse ,58,0.0,0.0,0.0
7,Burggasse ,59,4.16,4.62,0.46
7,Burggasse ,60,0.0,0.0,0.0
7,Burggasse ,61,4.16,4.62,0.46
7,Burggasse ,62,0.0,0.0,0.0
7,Burggasse ,63,4.16,4.62,0.46
7,Burggasse ,64,0.0,0.0,0.0
7,Burggasse ,67,0.0,0.0,0.0
7,Burggasse ,68,0.0,0.0,0.0
7,Burggasse ,70,0.0,0.0,0.0
7,Burggasse ,71,0.0,0.0,0.0
7,Burggasse ,73,0.0,0.0,0.0
7,Burggasse ,97,4.16,4.62,0.46
7,Burggasse ,98,4.16,4.62,0.46
7,Burggasse ,99,0.0,0.0,0.0
7,Burggasse ,103 A,0.0,0.0,0.0
7,Burggasse ,104,3.34,3.63,0.29
7,Burggasse ,105,0.0,0.0,0.0
7,Burggasse ,106,3.34,3.63,0.29
7,Burggasse ,107,0.0,0.0,0.0
7,Burggasse ,108,3.34,3.63,0.29
7,Burggasse ,111,0.0,0.0,0.0
7,Burggasse ,112,3.34,3.63,0.29
7,Burggasse ,100 A,0.0,0.0,0.0
7,Burggasse ,100,0.0,0.0,0.0
7,Burggasse ,102,3.34,3.63,0.29
7,Burggasse ,103,0.0,0.0,0.0
7,Burggasse ,46,4.16,4.62,0.46
7,Burggasse ,44,4.16,4.62,0.46
7,Burggasse ,43 - 45,4.16,4.62,0.46
7,Burggasse ,42 / 1,4.16,4.62,0.46
7,Burggasse ,20 / 2,4.16,4.62,0.46
7,Burggasse ,20 / 1,4.16,4.62,0.46
7,Burggasse ,21,4.16,4.62,0.46
7,Burggasse ,22,4.16,4.62,0.46
7,Burggasse ,24,4.16,4.62,0.46
7,Burggasse ,25,4.16,4.62,0.46
7,Burggasse ,28 - 32,4.16,4.62,0.46
7,Burggasse ,31,4.16,4.62,0.46
7,Burggasse ,33,4.16,4.62,0.46
7,Burggasse ,34,4.16,4.62,0.46
7,Burggasse ,35 - 37,4.16,4.62,0.46
7,Burggasse ,36,4.16,4.62,0.46
7,Burggasse ,38,4.16,4.62,0.46
7,Burggasse ,39 - 41,4.16,4.62,0.46
7,Burggasse ,40,4.16,4.62,0.46
7,Burggasse ,42 / 2,4.16,4.62,0.46
7,Burggasse ,113,0.0,0.0,0.0
7,Burggasse ,14 - 16,4.16,4.62,0.46
7,Burggasse ,15,4.16,4.62,0.46
7,Burggasse ,17,4.16,4.62,0.46
7,Burggasse ,18,4.16,4.62,0.46
7,Burggasse ,19,4.16,4.62,0.46
7,Burggasse ,12,4.16,4.62,0.46
7,Burggasse ,11,4.16,4.62,0.46
7,Burggasse ,2,4.16,4.62,0.46
7,Burggasse ,3,4.16,4.62,0.46
7,Burggasse ,5,4.16,4.62,0.46
7,Burggasse ,6 - 8,4.16,4.62,0.46
7,Burggasse ,114 / 1,3.34,3.63,0.29
7,Burggasse ,130,0.0,0.0,0.0
7,Burggasse ,114 / 2,3.34,3.63,0.29
7,Burggasse ,115,0.0,0.0,0.0
7,Burggasse ,116,3.34,3.63,0.29
7,Burggasse ,117,0.0,0.0,0.0
7,Burggasse ,119,0.0,0.0,0.0
7,Burggasse ,120,3.34,3.63,0.29
7,Burggasse ,121,0.0,0.0,0.0
7,Burggasse ,122 A,0.0,0.0,0.0
7,Burggasse ,123,0.0,0.0,0.0
7,Burggasse ,124,0.0,0.0,0.0
7,Burggasse ,128,0.0,0.0,0.0
7,Burggasse ,118,3.34,3.63,0.29
7,Döblergasse ,1 - 3,4.16,4.62,0.46
7,Döblergasse ,1,4.16,4.62,0.46
7,Döblergasse ,3,4.16,4.62,0.46
7,Döblergasse ,4,4.16,4.62,0.46
7,Enzingergasse ,2,0.0,0.0,0.0
7,Gardegasse ,9,4.16,4.62,0.46
7,Gardegasse ,6,4.16,4.62,0.46
7,Gardegasse ,2,4.16,4.62,0.46
7,Gardegasse ,3,4.16,4.62,0.46
7,Gardegasse ,4,4.16,4.62,0.46
7,Gardegasse ,5,4.16,4.62,0.46
7,Gardegasse ,7,4.16,4.62,0.46
7,Gutenberggasse ,1 - 5,4.16,4.62,0.46
7,Gutenberggasse ,7,4.16,4.62,0.46
7,Gutenberggasse ,9,4.16,4.62,0.46
7,Gutenberggasse ,13,4.16,4.62,0.46
7,Gutenberggasse ,15,4.16,4.62,0.46
7,Gutenberggasse ,17,4.16,4.62,0.46
7,Gutenberggasse ,19,4.16,4.62,0.46
7,Gutenberggasse ,21,4.16,4.62,0.46
7,Gutenberggasse ,23,4.16,4.62,0.46
7,Gutenberggasse ,25,4.16,4.62,0.46
7,Gutenberggasse ,29,4.16,4.62,0.46
7,Halbgasse ,26,3.34,3.63,0.29
7,Halbgasse ,25,3.34,3.63,0.29
7,Halbgasse ,24,3.34,3.63,0.29
7,Halbgasse ,23,3.34,3.63,0.29
7,Halbgasse ,22,3.34,3.63,0.29
7,Halbgasse ,21,3.34,3.63,0.29
7,Halbgasse ,20,3.34,3.63,0.29
7,Halbgasse ,27,3.34,3.63,0.29
7,Halbgasse ,19,3.34,3.63,0.29
7,Halbgasse ,17,3.34,3.63,0.29
7,Halbgasse ,16,0.0,0.0,0.0
7,Halbgasse ,15,3.34,3.63,0.29
7,Halbgasse ,14,0.0,0.0,0.0
7,Halbgasse ,12,0.0,0.0,0.0
7,Halbgasse ,11,0.0,0.0,0.0
7,Halbgasse ,10,0.0,0.0,0.0
7,Halbgasse ,18,0.0,0.0,0.0
7,Halbgasse ,28,3.34,3.63,0.29
7,Halbgasse ,30,3.34,3.63,0.29
7,Halbgasse ,32,3.34,3.63,0.29
7,Halbgasse ,8,0.0,0.0,0.0
7,Halbgasse ,7,0.0,0.0,0.0
7,Halbgasse ,4,0.0,0.0,0.0
7,Halbgasse ,6,0.0,0.0,0.0
7,Halbgasse ,3 - 5 / 3,0.0,0.0,0.0
7,Halbgasse ,3 - 5 / 2,0.0,0.0,0.0
7,Halbgasse ,3 - 5 / 1,0.0,0.0,0.0
7,Halbgasse ,2,0.0,0.0,0.0
7,Halbgasse ,1,0.0,0.0,0.0
7,Halbgasse ,1 A,0.0,0.0,0.0
7,Hermanngasse ,4,0.0,0.0,0.0
7,Hermanngasse ,3,0.0,0.0,0.0
7,Hermanngasse ,2 A,0.0,0.0,0.0
7,Hermanngasse ,6,0.0,0.0,0.0
7,Hermanngasse ,8,0.0,0.0,0.0
7,Hermanngasse ,28,0.0,0.0,0.0
7,Hermanngasse ,27,0.0,0.0,0.0
7,Hermanngasse ,25,0.0,0.0,0.0
7,Hermanngasse ,24 - 26,0.0,0.0,0.0
7,Hermanngasse ,22,0.0,0.0,0.0
7,Hermanngasse ,21,0.0,0.0,0.0
7,Hermanngasse ,20,0.0,0.0,0.0
7,Hermanngasse ,7,0.0,0.0,0.0
7,Hermanngasse ,19,0.0,0.0,0.0
7,Hermanngasse ,17,0.0,0.0,0.0
7,Hermanngasse ,16,0.0,0.0,0.0
7,Hermanngasse ,14,0.0,0.0,0.0
7,Hermanngasse ,12,0.0,0.0,0.0
7,Hermanngasse ,11,0.0,0.0,0.0
7,Hermanngasse ,10,0.0,0.0,0.0
7,Hermanngasse ,9 / 1,0.0,0.0,0.0
7,Hermanngasse ,9 / 2,0.0,0.0,0.0
7,Hermanngasse ,18,0.0,0.0,0.0
7,Hermanngasse ,1 A,0.0,0.0,0.0
7,Hermanngasse ,29,0.0,0.0,0.0
7,Hermanngasse ,30 / 2,0.0,0.0,0.0
7,Hermanngasse ,30 / 3,0.0,0.0,0.0
7,Hermanngasse ,30 / 1,0.0,0.0,0.0
7,Hermanngasse ,38,0.0,0.0,0.0
7,Hermanngasse ,36,0.0,0.0,0.0
7,Hermanngasse ,34,0.0,0.0,0.0
7,Hermanngasse ,32,0.0,0.0,0.0
7,Hermanngasse ,31,0.0,0.0,0.0
7,Kaiserstraße ,8,0.0,0.0,0.0
7,Kaiserstraße ,81,0.0,0.0,0.0
7,Kaiserstraße ,82,3.34,3.63,0.29
7,Kaiserstraße ,83,0.0,0.0,0.0
7,Kaiserstraße ,84 / 2,3.34,3.63,0.29
7,Kaiserstraße ,84 / 1,3.34,3.63,0.29
7,Kaiserstraße ,85 / 1,0.0,0.0,0.0
7,Kaiserstraße ,86,3.34,3.63,0.29
7,Kaiserstraße ,87 / 1,0.0,0.0,0.0
7,Kaiserstraße ,87 / 2,0.0,0.0,0.0
7,Kaiserstraße ,89,0.0,0.0,0.0
7,Kaiserstraße ,90,0.0,0.0,0.0
7,Kaiserstraße ,91 / 3,0.0,0.0,0.0
7,Kaiserstraße ,91 / 2,0.0,0.0,0.0
7,Kaiserstraße ,91 / 1,0.0,0.0,0.0
7,Kaiserstraße ,92,0.0,0.0,0.0
7,Kaiserstraße ,80,3.34,3.63,0.29
7,Kaiserstraße ,79,0.0,0.0,0.0
7,Kaiserstraße ,78,3.34,3.63,0.29
7,Kaiserstraße ,58,0.0,0.0,0.0
7,Kaiserstraße ,60,0.0,0.0,0.0
7,Kaiserstraße ,62,0.0,0.0,0.0
7,Kaiserstraße ,63,0.0,0.0,0.0
7,Kaiserstraße ,64,0.0,0.0,0.0
7,Kaiserstraße ,65,0.0,0.0,0.0
7,Kaiserstraße ,66 / 1,0.0,0.0,0.0
7,Kaiserstraße ,93,0.0,0.0,0.0
7,Kaiserstraße ,67 - 69,0.0,0.0,0.0
7,Kaiserstraße ,70,0.0,0.0,0.0
7,Kaiserstraße ,70 A,0.0,0.0,0.0
7,Kaiserstraße ,71 / 1,0.0,0.0,0.0
7,Kaiserstraße ,71 / 2,0.0,0.0,0.0
7,Kaiserstraße ,74,3.34,3.63,0.29
7,Kaiserstraße ,76,3.34,3.63,0.29
7,Kaiserstraße ,77,0.0,0.0,0.0
7,Kaiserstraße ,68,0.0,0.0,0.0
7,Kaiserstraße ,96,0.0,0.0,0.0
7,Kaiserstraße ,101,0.0,0.0,0.0
7,Kaiserstraße ,103,0.0,0.0,0.0
7,Kaiserstraße ,105 / 1,0.0,0.0,0.0
7,Kaiserstraße ,105 / 2,0.0,0.0,0.0
7,Kaiserstraße ,106,0.0,0.0,0.0
7,Kaiserstraße ,107,0.0,0.0,0.0
7,Kaiserstraße ,113 - 115,0.0,0.0,0.0
7,Kaiserstraße ,100,0.0,0.0,0.0
7,Kaiserstraße ,117,0.0,0.0,0.0
7,Kaiserstraße ,121,0.0,0.0,0.0
7,Kaiserstraße ,123,0.0,0.0,0.0
7,Kaiserstraße ,119,0.0,0.0,0.0
7,Kaiserstraße ,57,0.0,0.0,0.0
7,Kaiserstraße ,55,0.0,0.0,0.0
7,Kaiserstraße ,54,0.0,0.0,0.0
7,Kaiserstraße ,52,0.0,0.0,0.0
7,Kaiserstraße ,51 - 53,0.0,0.0,0.0
7,Kaiserstraße ,50,0.0,0.0,0.0
